Package,Time,Temp,Axis X,Axis Y,Axis Z,Latitude,Longitude,,,,,,,
Package[6955],3:4:28:17,-40.31,2.59,9.22,-0.78,12.996855,101.32403,,,,,,,
Package[6957],3:4:28:18,-40.5,2.51,9.02,-0.71,12.996855,101.32403,,,,,,,
Package[6959],3:4:28:20,-40.5,2.35,9.81,-1.26,12.997493,101.32315,,,,,,,
Package[6961],3:4:28:21,-40.75,3.02,9.96,-1.14,12.997493,101.32315,,,,,,,
Package[6963],3:4:28:23,-40.81,2.75,9.92,-0.86,12.997493,101.32315,,,,,,,
Package[6965],3:4:28:24,-41.06,2.43,9.41,-1.22,12.997757,101.32279,,,,,,,
Package[6967],3:4:28:26,-41.25,2.35,9.06,-0.82,12.997757,101.32279,,,,,,,
Package[6969],3:4:28:27,-41.38,2.55,8.51,-0.55,12.997757,101.32279,,,,,,,
Package[6971],3:4:28:28,-41.38,2.47,10.04,-0.82,12.997757,101.32279,,,,,,,
Package[6973],3:4:28:30,-41.31,3.26,10,-1.61,12.998058,101.32235,,,,,,,
Package[6975],3:4:28:31,-41.25,2.63,9.96,-0.51,12.998058,101.32235,,,,,,,
Package[6977],3:4:28:33,-41.31,2.59,9.1,-0.98,12.998058,101.32235,,,,,,,
Package[6979],3:4:28:34,-41.25,2.16,9.34,-1.53,12.998451,101.32191,,,,,,,
Package[6981],3:4:28:36,-41.25,2.79,9.41,-1.69,12.998451,101.32191,,,,,,,
Package[6983],3:4:28:37,-41.38,2.59,9.89,-0.71,12.998451,101.32191,,,,,,,
Package[6985],3:4:28:38,-41.44,2.79,10,-0.98,12.998451,101.32191,,,,,,,
Package[6987],3:4:28:40,-41.5,1.57,9.53,-1.02,12.998451,101.32191,,,,,,,
Package[6989],3:4:28:41,-41.38,2.39,8.32,-1.69,12.998451,101.32191,,,,,,,
Package[6991],3:4:28:43,-41.25,2.59,9.77,-0.75,12.998451,101.32191,,,,,,,
Package[6993],3:4:28:44,-41.31,3.22,10.2,-0.51,12.998451,101.32191,,,,,,,
Package[6995],3:4:28:45,-41.38,2.67,9.89,-1.69,12.998451,101.32191,,,,,,,
Package[6997],3:4:28:47,-41.38,3.02,9.38,-0.94,12.998991,101.32086,,,,,,,
Package[6999],3:4:28:48,-41.31,2.35,9.34,-1.26,12.998991,101.32086,,,,,,,
Package[7001],3:4:28:50,-41.5,2.43,9.14,-1.65,12.998991,101.32086,,,,,,,
Package[7003],3:4:28:51,-41.44,2.43,9.81,-0.55,12.999273,101.32044,,,,,,,
Package[7005],3:4:28:53,-41.44,2.86,9.45,-1.14,12.999273,101.32044,,,,,,,
Package[7007],3:4:28:54,-41.5,2.28,9.22,-1.18,12.999273,101.32044,,,,,,,
Package[7009],3:4:28:55,-41.44,2.79,10,-0.24,12.999273,101.32044,,,,,,,
Package[7011],3:4:28:57,-41.5,2.51,9.85,-0.82,12.999572,101.3199,,,,,,,
Package[7013],3:4:28:58,-41.38,2.35,9.22,-0.98,12.999572,101.3199,,,,,,,
Package[7015],3:4:29:0,-41.25,2.39,8.9,-0.51,12.999572,101.3199,,,,,,,
Package[7017],3:4:29:1,-41.13,2.67,9.06,-1.29,12.999572,101.3199,,,,,,,
Package[7019],3:4:29:3,-41,2.43,9.96,-0.39,12.999572,101.3199,,,,,,,
Package[7021],3:4:29:4,-40.75,2.63,9.96,-1.33,12.999572,101.3199,,,,,,,
Package[7023],3:4:29:5,-40.75,2.39,9.18,-0.78,12.999572,101.3199,,,,,,,
Package[7025],3:4:29:7,-40.75,2.12,9.61,-1.96,13.000108,101.31894,,,,,,,
Package[7027],3:4:29:8,-40.63,3.02,9.96,-0.24,13.000235,101.31876,,,,,,,
Package[7029],3:4:29:10,-40.63,2.31,9.65,-0.71,13.000235,101.31876,,,,,,,
Package[7031],3:4:29:11,-40.5,2.63,8.9,-0.75,13.000235,101.31876,,,,,,,
Package[7033],3:4:29:12,-40.69,1.92,9.22,-0.82,13.000235,101.31876,,,,,,,
Package[7035],3:4:29:14,-40.63,2.82,9.69,-0.63,13.000514,101.3184,,,,,,,
Package[7037],3:4:29:15,-40.75,2.51,10,-0.9,13.000514,101.3184,,,,,,,
Package[7039],3:4:29:17,-40.75,2.75,9.38,-1.14,13.000514,101.3184,,,,,,,
Package[7041],3:4:29:18,-40.75,2.04,9.34,-1.69,13.000514,101.3184,,,,,,,
Package[7043],3:4:29:19,-40.69,2.47,9.96,-0.27,13.000514,101.3184,,,,,,,
Package[7045],3:4:29:21,-40.81,2.63,9.45,-1.14,13.000965,101.31776,,,,,,,
Package[7047],3:4:29:22,-40.94,2.55,9.3,-0.78,13.000965,101.31776,,,,,,,
Package[7049],3:4:29:24,-41,2.55,9.49,-1.1,13.000965,101.31776,,,,,,,
Package[7051],3:4:29:25,-41.06,2.39,9.61,-0.94,13.001151,101.31741,,,,,,,
Package[7053],3:4:29:27,-41.19,2.63,9.02,-1.1,13.001151,101.31741,,,,,,,
Package[7055],3:4:29:28,-41.25,2.47,9.57,-0.98,13.001151,101.31741,,,,,,,
Package[7057],3:4:29:29,-41.38,2.16,9.73,-1.26,13.001151,101.31741,,,,,,,
Package[7059],3:4:29:31,-41.25,2.63,9.22,-1.22,13.001151,101.31741,,,,,,,
Package[7061],3:4:29:32,-41.31,2.51,9.38,-0.67,13.001534,101.31689,,,,,,,
Package[7063],3:4:29:34,-41.31,2.43,9.85,-1.33,13.001534,101.31689,,,,,,,
Package[7065],3:4:29:35,-41.38,2.75,9.89,-0.78,13.001534,101.31689,,,,,,,
Package[7067],3:4:29:36,-41.25,2.35,9.38,-1.18,13.001534,101.31689,,,,,,,
Package[7069],3:4:29:38,-41.25,2.63,9.26,-0.43,13.001874,101.31649,,,,,,,
Package[7071],3:4:29:39,-41.31,2.31,9.41,-1.53,13.001874,101.31649,,,,,,,
Package[7073],3:4:29:41,-41.38,2.47,9.3,-0.9,13.001874,101.31649,,,,,,,
Package[7075],3:4:29:42,-41.5,2.9,9.69,-0.75,13.001874,101.31649,,,,,,,
Package[7077],3:4:29:43,-41.5,2.39,9.77,-1.53,13.001874,101.31649,,,,,,,
Package[7079],3:4:29:45,-41.5,2.75,9.49,-0.78,13.002192,101.31609,,,,,,,
Package[7081],3:4:29:46,-41.75,2.67,9.57,-1.22,13.002192,101.31609,,,,,,,
Package[7083],3:4:29:48,-41.81,2.79,9.57,-0.98,13.002192,101.31609,,,,,,,
Package[7085],3:4:29:49,-41.94,2.43,8.83,-1.49,13.002192,101.31609,,,,,,,
Package[7087],3:4:29:50,-42.06,2.51,9.22,-0.16,13.002192,101.31609,,,,,,,
Package[7089],3:4:29:52,-42,2.55,9.89,-1.57,13.002557,101.31561,,,,,,,
Package[7091],3:4:29:53,-42.13,2.51,10.36,-0.71,13.002557,101.31561,,,,,,,
Package[7093],3:4:29:55,-42,2.67,9.85,-1.37,13.002557,101.31561,,,,,,,
Package[7095],3:4:29:56,-41.94,2.39,9.49,-0.71,13.002873,101.31513,,,,,,,
Package[7097],3:4:29:58,-42,2.75,9.22,-0.82,13.002873,101.31513,,,,,,,
Package[7099],3:4:29:59,-42,2.35,8.79,-0.94,13.002873,101.31513,,,,,,,
Package[7101],3:4:30:0,-42.13,2.55,9.1,-1.02,13.002873,101.31513,,,,,,,
Package[7103],3:4:30:2,-42.13,2.51,9.18,-1.29,13.002873,101.31513,,,,,,,
Package[7105],3:4:30:3,-42.44,2.47,9.34,-0.86,13.003338,101.31458,,,,,,,
Package[7107],3:4:30:5,-42.69,2.35,9.1,-1.18,13.003338,101.31458,,,,,,,
Package[7109],3:4:30:6,-42.75,2.9,9.65,-0.78,13.003338,101.31458,,,,,,,
Package[7111],3:4:30:7,-42.88,2.43,9.92,-1.18,13.003338,101.31458,,,,,,,
Package[7113],3:4:30:9,-42.88,2.98,9.38,-0.94,13.003654,101.31416,,,,,,,
Package[7115],3:4:30:10,-42.75,2.43,9.69,-1.18,13.003654,101.31416,,,,,,,
Package[7117],3:4:30:12,-42.75,2.86,9.14,-1.18,13.003654,101.31416,,,,,,,
Package[7119],3:4:30:13,-42.88,2.28,9.26,-0.98,13.003654,101.31416,,,,,,,
Package[7121],3:4:30:14,-42.75,2.75,9.53,-1.06,13.003654,101.31416,,,,,,,
Package[7123],3:4:30:16,-42.63,2.63,9.18,-1.14,13.004002,101.31341,,,,,,,
Package[7125],3:4:30:17,-42.69,2.31,9.3,-0.59,13.004002,101.31341,,,,,,,
Package[7127],3:4:30:19,-42.63,2.24,9.02,-1.06,13.004002,101.31341,,,,,,,
Package[7129],3:4:30:20,-42.63,2.55,9.73,-1.33,13.004002,101.31341,,,,,,,
Package[7131],3:4:30:21,-42.69,2.71,9.81,-0.71,13.004002,101.31341,,,,,,,
Package[7133],3:4:30:23,-42.81,2.47,9.34,-0.98,13.004328,101.31268,,,,,,,
Package[7135],3:4:30:24,-42.75,2.47,8.9,-0.71,13.004328,101.31268,,,,,,,
Package[7137],3:4:30:26,-42.69,2.51,9.57,-0.94,13.004328,101.31268,,,,,,,
Package[7139],3:4:30:27,-42.63,2.63,9.81,-1.73,13.004328,101.31268,,,,,,,
Package[7141],3:4:30:28,-42.63,2.59,9.26,-0.75,13.004328,101.31268,,,,,,,
Package[7143],3:4:30:30,-42.63,2.35,9.26,-0.39,13.004691,101.31207,,,,,,,
Package[7145],3:4:30:31,-42.69,2.39,10,-1.41,13.004691,101.31207,,,,,,,
Package[7147],3:4:30:33,-42.75,2.9,9.45,-0.9,13.004691,101.31207,,,,,,,
Package[7149],3:4:30:34,-42.88,2.31,8.83,-1.41,13.004691,101.31207,,,,,,,
Package[7151],3:4:30:36,-43,2.9,9.61,-0.63,13.004854,101.31158,,,,,,,
Package[7153],3:4:30:37,-43.13,2.79,9.89,-1.22,13.004854,101.31158,,,,,,,
Package[7155],3:4:30:38,-43.13,2.63,9.65,-1.02,13.004854,101.31158,,,,,,,
Package[7157],3:4:30:40,-43.19,2.51,9.06,-0.31,13.005092,101.3111,,,,,,,
Package[7159],3:4:30:41,-43.25,2.24,9.85,-0.16,13.005214,101.31091,,,,,,,
Package[7161],3:4:30:43,-43.25,2.67,9.57,-0.9,13.005214,101.31091,,,,,,,
Package[7163],3:4:30:44,-43.25,2.39,8.9,-0.63,13.005214,101.31091,,,,,,,
Package[7165],3:4:30:45,-43.25,2.59,8.51,-1.18,13.005214,101.31091,,,,,,,
Package[7167],3:4:30:47,-43.25,2.43,9.96,-0.98,13.005385,101.31045,,,,,,,
Package[7169],3:4:30:48,-43.19,3.06,10.04,-0.78,13.005385,101.31045,,,,,,,
Package[7171],3:4:30:50,-43.31,2.82,9.57,-1.06,13.005385,101.31045,,,,,,,
Package[7173],3:4:30:51,-43.38,2.43,9.34,-1.06,13.005593,101.31005,,,,,,,
Package[7175],3:4:30:53,-43.5,2.79,9.14,-1.49,13.005593,101.31005,,,,,,,
Package[7177],3:4:30:54,-43.56,2.39,9.49,-0.31,13.005593,101.31005,,,,,,,
Package[7179],3:4:30:55,-43.69,2.51,9.3,-0.86,13.005593,101.31005,,,,,,,
Package[7181],3:4:30:57,-43.69,2.43,9.57,-0.98,13.005768,101.3096,,,,,,,
Package[7183],3:4:30:58,-43.69,2.98,9.69,-0.78,13.005802,101.30939,,,,,,,
Package[7185],3:4:31:0,-43.63,2.55,9.53,-1.33,13.005802,101.30939,,,,,,,
Package[7187],3:4:31:1,-43.88,2.55,9.18,-1.14,13.005802,101.30939,,,,,,,
Package[7189],3:4:31:2,-43.94,2.59,9.3,-0.98,13.005802,101.30939,,,,,,,
Package[7191],3:4:31:4,-44.06,2.86,8.94,-1.02,13.005905,101.30888,,,,,,,
Package[7193],3:4:31:5,-44.13,2.35,9.65,-0.31,13.005905,101.30888,,,,,,,
Package[7195],3:4:31:7,-44.13,3.18,9.69,-0.51,13.005905,101.30888,,,,,,,
Package[7197],3:4:31:8,-44.19,2.55,9.65,-1.22,13.006112,101.30846,,,,,,,
Package[7199],3:4:31:10,-44.25,2.59,9.02,-0.71,13.006112,101.30846,,,,,,,
Package[7201],3:4:31:11,-44.25,2.86,9.22,-0.04,13.006112,101.30846,,,,,,,
Package[7203],3:4:31:12,-44.06,2.43,10.04,0.24,13.006112,101.30846,,,,,,,
Package[7205],3:4:31:14,-44.19,2.98,10.04,-0.35,13.006307,101.30801,,,,,,,
Package[7207],3:4:31:15,-44,2.31,9.26,-0.63,13.006307,101.30801,,,,,,,
Package[7209],3:4:31:17,-44.13,1.84,8.87,-1.18,13.006307,101.30801,,,,,,,
Package[7211],3:4:31:18,-44.13,3.06,10.08,-0.39,13.006307,101.30801,,,,,,,
Package[7213],3:4:31:19,-44.25,2.67,10.47,-1.26,13.006307,101.30801,,,,,,,
Package[7215],3:4:31:21,-44.19,2.47,9.3,-0.59,13.006515,101.3073,,,,,,,
Package[7217],3:4:31:22,-44.19,2.47,8.36,-0.78,13.006515,101.3073,,,,,,,
Package[7219],3:4:31:24,-44.19,2.71,9.81,-0.67,13.006515,101.3073,,,,,,,
Package[7221],3:4:31:25,-44.19,2.59,9.96,-1.53,13.006515,101.3073,,,,,,,
Package[7223],3:4:31:27,-44.19,2.79,9.92,-0.67,13.006818,101.30661,,,,,,,
Package[7225],3:4:31:28,-44.25,2.55,8.71,-0.86,13.006818,101.30661,,,,,,,
Package[7227],3:4:31:29,-44.25,2.47,10.04,-0.63,13.006818,101.30661,,,,,,,
Package[7229],3:4:31:31,-44.44,2.35,10.04,-1.22,13.006818,101.30661,,,,,,,
Package[7231],3:4:31:32,-44.44,2.59,9.73,-1.22,13.006935,101.30608,,,,,,,
Package[7233],3:4:31:34,-44.44,2.39,9.57,-0.35,13.006935,101.30608,,,,,,,
Package[7235],3:4:31:35,-44.25,1.96,9.53,-0.43,13.006935,101.30608,,,,,,,
Package[7237],3:4:31:36,-44.19,2.47,8.9,-1.02,13.006935,101.30608,,,,,,,
Package[7239],3:4:31:38,-44.13,1.84,9.22,-0.98,13.007044,101.30552,,,,,,,
Package[7241],3:4:31:39,-44.13,2.9,9.77,0,13.007044,101.30552,,,,,,,
Package[7243],3:4:31:41,-44.19,2.51,9.81,-1.22,13.007044,101.30552,,,,,,,
Package[7245],3:4:31:42,-44.31,2.75,9.34,-1.14,13.007044,101.30552,,,,,,,
Package[7247],3:4:31:43,-44.31,2.2,9.06,-0.39,13.007044,101.30552,,,,,,,
Package[7249],3:4:31:45,-44.25,2.2,9.77,-1.41,13.007373,101.30479,,,,,,,
Package[7251],3:4:31:46,-44.19,2.47,9.96,-0.78,13.007373,101.30479,,,,,,,
Package[7253],3:4:31:48,-44.25,2.51,9.3,-1.57,13.007373,101.30479,,,,,,,
Package[7255],3:4:31:49,-44.25,2.04,9.14,-0.82,13.007525,101.30434,,,,,,,
Package[7257],3:4:31:51,-44.25,2.51,10.04,-0.31,13.007525,101.30434,,,,,,,
Package[7259],3:4:31:52,-44.13,2.71,9.65,-0.98,13.007525,101.30434,,,,,,,
Package[7261],3:4:31:53,-44.06,2.59,9.34,-0.71,13.007525,101.30434,,,,,,,
Package[7263],3:4:31:55,-44.13,2.67,8.67,-0.9,13.007772,101.30384,,,,,,,
Package[7265],3:4:31:56,-44.06,2.47,9.73,-0.2,13.007898,101.30361,,,,,,,
Package[7267],3:4:31:58,-44.06,2.67,10,-1.02,13.007898,101.30361,,,,,,,
Package[7269],3:4:31:59,-44.19,2.55,9.73,-1.06,13.007898,101.30361,,,,,,,
Package[7271],3:4:32:0,-44.25,2.59,8.94,0.08,13.007898,101.30361,,,,,,,
Package[7273],3:4:32:2,-44,2.51,9.61,-0.94,13.008172,101.3031,,,,,,,
Package[7275],3:4:32:3,-44.19,2.43,9.96,-0.24,13.008172,101.3031,,,,,,,
Package[7277],3:4:32:5,-44.19,3.1,9.26,-0.43,13.008172,101.3031,,,,,,,
Package[7279],3:4:32:6,-44,2.31,9.34,-1.45,13.008172,101.3031,,,,,,,
Package[7281],3:4:32:8,-44.19,2.71,9.41,-1.18,13.008172,101.3031,,,,,,,
Package[7283],3:4:32:9,-44.13,2.28,9.65,-1.06,13.008359,101.30235,,,,,,,
Package[7285],3:4:32:10,-44.19,3.18,9.26,-0.16,13.008359,101.30235,,,,,,,
Package[7287],3:4:32:12,-44.19,2.47,9.41,-1.33,13.008359,101.30235,,,,,,,
Package[7289],3:4:32:13,-44.38,2.39,9.38,-1.53,13.008584,101.3019,,,,,,,
Package[7291],3:4:32:15,-44.38,2.67,9.53,-0.16,13.008584,101.3019,,,,,,,
Package[7293],3:4:32:16,-44.38,2.51,9.61,-1.65,13.008584,101.3019,,,,,,,
Package[7295],3:4:32:17,-44.38,2.51,9.57,-1.18,13.008584,101.3019,,,,,,,
Package[7297],3:4:32:19,-44.5,2.35,9.26,-0.94,13.008831,101.30141,,,,,,,
Package[7299],3:4:32:20,-44.38,2.12,9.38,-0.27,13.008831,101.30141,,,,,,,
Package[7301],3:4:32:22,-44.5,2.86,9.06,-0.98,13.008831,101.30141,,,,,,,
Package[7303],3:4:32:23,-44.44,2.79,9.81,-0.67,13.008831,101.30141,,,,,,,
Package[7305],3:4:32:24,-44.5,2.59,9.57,-0.27,13.008831,101.30141,,,,,,,
Package[7307],3:4:32:26,-44.63,2.04,8.83,-0.55,13.009039,101.30076,,,,,,,
Package[7309],3:4:32:27,-44.56,2.47,9.41,-1.06,13.009039,101.30076,,,,,,,
Package[7311],3:4:32:29,-44.5,2.51,9.92,-1.33,13.009039,101.30076,,,,,,,
Package[7313],3:4:32:30,-44.44,2.79,9.69,-0.59,13.009189,101.30024,,,,,,,
Package[7315],3:4:32:32,-44.5,2.28,8.98,-0.94,13.009189,101.30024,,,,,,,
Package[7317],3:4:32:33,-44.56,2.12,9.49,-1.26,13.009189,101.30024,,,,,,,
Package[7319],3:4:32:34,-44.44,2.67,9.89,-1.06,13.009189,101.30024,,,,,,,
Package[7321],3:4:32:36,-44.5,2.67,10,-1.14,13.0094,101.29969,,,,,,,
Package[7323],3:4:32:37,-44.38,2.63,9.18,-0.63,13.0094,101.29969,,,,,,,
Package[7325],3:4:32:39,-44.44,3.06,9.57,-1.33,13.0094,101.29969,,,,,,,
Package[7327],3:4:32:40,-44.44,1.84,10.08,-1.57,13.009582,101.29926,,,,,,,
Package[7329],3:4:32:42,-44.38,2.86,8.98,-0.39,13.009582,101.29926,,,,,,,
Package[7331],3:4:32:43,-44.44,2.24,8.75,-1.41,13.009582,101.29926,,,,,,,
Package[7333],3:4:32:44,-44.5,2.67,9.92,-0.39,13.009582,101.29926,,,,,,,
Package[7335],3:4:32:46,-44.56,2.86,9.89,-0.78,13.009784,101.29875,,,,,,,
Package[7337],3:4:32:47,-44.5,2.31,9.22,-0.82,13.009784,101.29875,,,,,,,
Package[7339],3:4:32:49,-44.38,2.47,9.3,-1.1,13.009784,101.29875,,,,,,,
Package[7341],3:4:32:50,-44.44,2.67,9.49,-1.29,13.009784,101.29875,,,,,,,
Package[7343],3:4:32:51,-44.31,2.63,9.22,-1.22,13.009784,101.29875,,,,,,,
Package[7345],3:4:32:53,-44.38,2.71,9.49,-0.75,13.009922,101.29805,,,,,,,
Package[7347],3:4:32:54,-44.5,2.55,9.49,-1.26,13.009922,101.29805,,,,,,,
Package[7349],3:4:32:56,-44.44,2.67,9.3,-1.14,13.009922,101.29805,,,,,,,
Package[7351],3:4:32:57,-44.5,2.55,9.61,-0.75,13.010032,101.29748,,,,,,,
Package[7353],3:4:32:59,-44.56,2.86,9.57,-1.06,13.010032,101.29748,,,,,,,
Package[7355],3:4:33:0,-44.69,2.59,9.49,-1.18,13.010032,101.29748,,,,,,,
Package[7357],3:4:33:1,-44.81,2.51,9.18,-0.82,13.010032,101.29748,,,,,,,
Package[7359],3:4:33:3,-45.06,2.39,9.73,-0.94,13.010032,101.29748,,,,,,,
Package[7361],3:4:33:4,-45.06,2.86,9.41,-1.29,13.010032,101.29748,,,,,,,
Package[7363],3:4:33:6,-45,2.55,9.38,-0.9,13.010032,101.29748,,,,,,,
Package[7365],3:4:33:7,-44.94,2.71,9.45,-0.75,13.010032,101.29748,,,,,,,
Package[7367],3:4:33:8,-44.88,2.51,9.41,-1.69,13.010032,101.29748,,,,,,,
Package[7369],3:4:33:10,-44.94,2.63,9.38,-0.51,13.010355,101.29617,,,,,,,
Package[7371],3:4:33:11,-45,2.63,9.85,-1.02,13.010355,101.29617,,,,,,,
Package[7373],3:4:33:13,-45.06,2.71,9.53,-1.29,13.010355,101.29617,,,,,,,
Package[7375],3:4:33:14,-45.06,2.47,8.87,-0.9,13.010599,101.29559,,,,,,,
Package[7377],3:4:33:16,-45.13,2.98,9.22,-0.63,13.010599,101.29559,,,,,,,
Package[7379],3:4:33:17,-45.19,2.59,9.77,-1.29,13.010599,101.29559,,,,,,,
Package[7381],3:4:33:18,-45.13,2.71,9.81,-1.18,13.010599,101.29559,,,,,,,
Package[7383],3:4:33:20,-45.25,2.82,9.53,-0.55,13.01071,101.29498,,,,,,,
Package[7385],3:4:33:21,-45.38,2.47,9.41,-1.06,13.01071,101.29498,,,,,,,
Package[7387],3:4:33:23,-45.5,2.16,8.83,-0.98,13.01071,101.29498,,,,,,,
Package[7389],3:4:33:24,-45.38,2.55,9.89,-1.14,13.010741,101.29447,,,,,,,
Package[7391],3:4:33:26,-45.31,2.82,10.04,-0.86,13.010741,101.29447,,,,,,,
Package[7393],3:4:33:27,-45.19,2.47,9.45,-1.37,13.010741,101.29447,,,,,,,
Package[7395],3:4:33:28,-45.06,2.67,8.83,-0.43,13.010741,101.29447,,,,,,,
Package[7397],3:4:33:30,-45.06,2.51,9.85,-1.06,13.010944,101.29398,,,,,,,
Package[7399],3:4:33:31,-45.13,2.47,9.89,-1.02,13.010944,101.29398,,,,,,,
Package[7401],3:4:33:33,-45.19,2.39,8.79,-1.02,13.010944,101.29398,,,,,,,
Package[7403],3:4:33:34,-45.13,2.43,8.83,-0.63,13.010944,101.29398,,,,,,,
Package[7405],3:4:33:35,-45,3.18,9.53,-0.75,13.010944,101.29398,,,,,,,
Package[7407],3:4:33:37,-45.06,2.82,9.92,-1.06,13.011091,101.29333,,,,,,,
Package[7409],3:4:33:38,-45.13,2.47,10,-0.78,13.011091,101.29333,,,,,,,
Package[7411],3:4:33:40,-45.13,2.43,9.41,-1.73,13.011091,101.29333,,,,,,,
Package[7413],3:4:33:41,-45.19,2.31,9.49,-0.39,13.011285,101.29289,,,,,,,
Package[7415],3:4:33:43,-45.19,2.82,9.06,-0.47,13.011285,101.29289,,,,,,,
Package[7417],3:4:33:44,-45.13,2.2,9.1,-0.78,13.011285,101.29289,,,,,,,
Package[7419],3:4:33:45,-45.06,2.79,9.49,-1.53,13.011285,101.29289,,,,,,,
Package[7421],3:4:33:47,-45.06,2.59,10.24,-1.26,13.011427,101.29228,,,,,,,
Package[7423],3:4:33:48,-45.13,2.47,9.41,-1.1,13.011427,101.29228,,,,,,,
Package[7425],3:4:33:50,-45.19,2.94,8.59,-0.51,13.011427,101.29228,,,,,,,
Package[7427],3:4:33:51,-45.25,2.04,9.02,-0.43,13.011427,101.29228,,,,,,,
Package[7429],3:4:33:52,-45.25,2.67,9.73,-1.22,13.011427,101.29228,,,,,,,
Package[7431],3:4:33:54,-45.25,2.51,10.12,-1.14,13.011634,101.29145,,,,,,,
Package[7433],3:4:33:55,-45.44,2.82,9.53,-0.47,13.011634,101.29145,,,,,,,
Package[7435],3:4:33:57,-45.44,2.71,8.71,-1.84,13.011634,101.29145,,,,,,,
Package[7437],3:4:33:58,-45.56,2.47,9.53,-0.47,13.011867,101.29099,,,,,,,
Package[7439],3:4:34:0,-45.63,2.75,9.77,-1.65,13.011867,101.29099,,,,,,,
Package[7441],3:4:34:1,-45.63,2.47,9.18,-0.35,13.011867,101.29099,,,,,,,
Package[7443],3:4:34:2,-45.63,2.31,8.9,-1.1,13.011867,101.29099,,,,,,,
Package[7445],3:4:34:4,-45.81,2.55,9.53,-0.16,13.011938,101.29047,,,,,,,
Package[7447],3:4:34:5,-45.81,3.3,9.69,-0.71,13.011938,101.29047,,,,,,,
Package[7449],3:4:34:7,-45.81,2.63,9.41,-0.67,13.011938,101.29047,,,,,,,
Package[7451],3:4:34:8,-45.75,2.35,8.79,-1.14,13.012094,101.29002,,,,,,,
Package[7453],3:4:34:10,-45.75,2.63,10.12,-0.71,13.012094,101.29002,,,,,,,
Package[7455],3:4:34:11,-45.88,2.43,9.92,-0.24,13.012094,101.29002,,,,,,,
Package[7457],3:4:34:12,-45.81,2.67,8.79,-0.63,13.012094,101.29002,,,,,,,
Package[7459],3:4:34:14,-45.69,2.39,8.98,-0.78,13.01219,101.28946,,,,,,,
Package[7461],3:4:34:15,-45.69,2.9,9.92,-0.43,13.012229,101.28922,,,,,,,
Package[7463],3:4:34:17,-45.81,2.43,9.81,-1.06,13.012229,101.28922,,,,,,,
Package[7465],3:4:34:18,-45.94,2.59,8.94,-1.45,13.012229,101.28922,,,,,,,
Package[7467],3:4:34:19,-46,2.51,9.34,-1.06,13.012229,101.28922,,,,,,,
Package[7469],3:4:34:21,-46.06,2.51,9.26,-0.67,13.012436,101.28873,,,,,,,
Package[7471],3:4:34:22,-46.13,2.9,9.3,-1.22,13.012436,101.28873,,,,,,,
Package[7473],3:4:34:24,-46,2.43,9.69,-0.78,13.012436,101.28873,,,,,,,
Package[7475],3:4:34:25,-46.19,2.79,9.41,-0.86,13.012514,101.28822,,,,,,,
Package[7477],3:4:34:27,-46.06,2.55,9.53,-0.47,13.012514,101.28822,,,,,,,
Package[7479],3:4:34:28,-46,2.47,9.38,-0.86,13.012514,101.28822,,,,,,,
Package[7481],3:4:34:29,-45.88,2.59,9.57,-0.55,13.012514,101.28822,,,,,,,
Package[7483],3:4:34:31,-45.69,2.55,9.22,-1.02,13.012582,101.28766,,,,,,,
Package[7485],3:4:34:32,-45.75,2.82,9.3,-0.75,13.012582,101.28766,,,,,,,
Package[7487],3:4:34:34,-45.88,2.47,9.53,-0.86,13.012582,101.28766,,,,,,,
Package[7489],3:4:34:35,-45.88,2.63,9.57,-0.94,13.012812,101.28709,,,,,,,
Package[7491],3:4:34:37,-45.94,2.63,9.22,-0.82,13.012812,101.28709,,,,,,,
Package[7493],3:4:34:38,-46.06,2.63,9.1,-0.35,13.012812,101.28709,,,,,,,
Package[7495],3:4:34:39,-45.81,2.51,9.65,-0.75,13.012812,101.28709,,,,,,,
Package[7497],3:4:34:41,-45.81,2.75,9.49,-0.75,13.012973,101.2866,,,,,,,
Package[7499],3:4:34:42,-45.75,2.63,9.45,-1.1,13.012973,101.2866,,,,,,,
Package[7501],3:4:34:44,-45.88,2.67,9.34,-0.71,13.012973,101.2866,,,,,,,
Package[7503],3:4:34:45,-46.06,2.51,9.38,-0.71,13.012973,101.2866,,,,,,,
Package[7505],3:4:34:47,-45.94,2.43,9.18,-1.41,13.012973,101.2866,,,,,,,
Package[7507],3:4:34:48,-45.88,2.63,9.81,-0.82,13.012973,101.2866,,,,,,,
Package[7511],3:4:34:51,-45.81,2.55,9.3,-0.55,13.013157,101.28535,,,,,,,
Package[7513],3:4:34:52,-45.94,2.47,9.14,-0.9,13.013157,101.28535,,,,,,,
Package[7515],3:4:34:54,-46,2.47,9.57,-0.98,13.013157,101.28535,,,,,,,
Package[7517],3:4:34:55,-46,2.82,9.61,-0.98,13.013157,101.28535,,,,,,,
Package[7519],3:4:34:56,-46.06,2.67,9.34,-0.71,13.013157,101.28535,,,,,,,
Package[7521],3:4:34:58,-46,2.59,9.38,-0.59,13.013382,101.28455,,,,,,,
Package[7523],3:4:34:59,-45.94,2.51,9.38,-1.06,13.013382,101.28455,,,,,,,
Package[7525],3:4:35:1,-45.88,2.59,9.57,-0.98,13.013382,101.28455,,,,,,,
Package[7527],3:4:35:2,-46,2.82,9.69,-0.75,13.013485,101.28394,,,,,,,
